status,sheet,cuisine_type,menu_category,source_menu_category,row,day,plan_date,meal_type,menu_item,mapped_recipe_code,mapped_recipe_name,reason
mapped,JUNIOR MESS NEW-2026,general,junior,junior,12,SATURDAY,2026-09-05,breakfast,TANG JUICE,RCP-001-CLASSICCOF-KBR384ONEGOV3,CLASSIC COFFEE & TANG KBR-384 ONEGO V3,Matched to recipe upload catalog
mapped,JUNIOR MESS NEW-2026,general,junior,junior,12,TUESDAY,2026-09-01,breakfast,TANG JUICE,RCP-001-CLASSICCOF-KBR384ONEGOV3,CLASSIC COFFEE & TANG KBR-384 ONEGO V3,Matched to recipe upload catalog
mapped,JUNIOR MESS NEW-2026,general,junior,junior,12,WEDNESDAY,2026-09-02,breakfast,TANG JUICE,RCP-001-CLASSICCOF-KBR384ONEGOV3,CLASSIC COFFEE & TANG KBR-384 ONEGO V3,Matched to recipe upload catalog
mapped,JUNIOR MESS NEW-2026,general,junior,junior,12,THURSDAY,2026-09-03,breakfast,TANG JUICE,RCP-001-CLASSICCOF-KBR384ONEGOV3,CLASSIC COFFEE & TANG KBR-384 ONEGO V3,Matched to recipe upload catalog
mapped,JUNIOR MESS NEW-2026,general,junior,junior,12,FRIDAY,2026-09-04,breakfast,TANG JUICE,RCP-001-CLASSICCOF-KBR384ONEGOV3,CLASSIC COFFEE & TANG KBR-384 ONEGO V3,Matched to recipe upload catalog
mapped,JUNIOR MESS NEW-2026,general,junior,junior,13,SATURDAY,2026-09-05,breakfast,TEA/COFFEE,RCP-001-CLASSICCOF-KBR384ONEGOV3,CLASSIC COFFEE & TANG KBR-384 ONEGO V3,Matched to recipe upload catalog
mapped,JUNIOR MESS NEW-2026,general,junior,junior,13,TUESDAY,2026-09-01,breakfast,TEA/COFFEE,RCP-001-CLASSICCOF-KBR384ONEGOV3,CLASSIC COFFEE & TANG KBR-384 ONEGO V3,Matched to recipe upload catalog
mapped,JUNIOR MESS NEW-2026,general,junior,junior,13,WEDNESDAY,2026-09-02,breakfast,TEA/COFFEE,RCP-001-CLASSICCOF-KBR384ONEGOV3,CLASSIC COFFEE & TANG KBR-384 ONEGO V3,Matched to recipe upload catalog
mapped,JUNIOR MESS NEW-2026,general,junior,junior,13,THURSDAY,2026-09-03,breakfast,TEA/COFFEE,RCP-001-CLASSICCOF-KBR384ONEGOV3,CLASSIC COFFEE & TANG KBR-384 ONEGO V3,Matched to recipe upload catalog
mapped,JUNIOR MESS NEW-2026,general,junior,junior,13,FRIDAY,2026-09-04,breakfast,TEA/COFFEE,RCP-001-CLASSICCOF-KBR384ONEGOV3,CLASSIC COFFEE & TANG KBR-384 ONEGO V3,Matched to recipe upload catalog
skipped,JUNIOR MESS NEW-2026,general,junior,junior,14,SATURDAY,2026-09-05,breakfast,MILK POWDER,,,Support/non-recipe item
skipped,JUNIOR MESS NEW-2026,general,junior,junior,14,TUESDAY,2026-09-01,breakfast,MILK POWDER,,,Support/non-recipe item
skipped,JUNIOR MESS NEW-2026,general,junior,junior,14,WEDNESDAY,2026-09-02,breakfast,MILK POWDER,,,Support/non-recipe item
skipped,JUNIOR MESS NEW-2026,general,junior,junior,14,THURSDAY,2026-09-03,breakfast,MILK POWDER,,,Support/non-recipe item
skipped,JUNIOR MESS NEW-2026,general,junior,junior,14,FRIDAY,2026-09-04,breakfast,MILK POWDER,,,Support/non-recipe item
mapped,JUNIOR MESS NEW-2026,general,junior,junior,19,SATURDAY,2026-09-05,lunch,CHICKEN WINGS FRIED,RCP-026-CHICKENBRO-KBR384ONEGOV3,Chicken Broasted KBR-384 ONEGO V3,Matched to recipe upload catalog
mapped,JUNIOR MESS NEW-2026,general,junior,junior,19,TUESDAY,2026-09-01,lunch,BUTTER CHICKEN,RCP-024-BUTTERCHIC-KBR384ONEGOV3,Butter Chicken KBR-384 ONEGO V3,Matched to recipe upload catalog
mapped,JUNIOR MESS NEW-2026,general,junior,junior,19,WEDNESDAY,2026-09-02,lunch,WINGH CURRY,RCP-028-CHICKENCUR-KBR384ONEGOV3,Chicken Curry KBR-384 ONEGO V3,Matched to recipe upload catalog
mapped,JUNIOR MESS NEW-2026,general,junior,junior,19,THURSDAY,2026-09-03,lunch,CHICKEN PALAK,RCP-035-CHICKENPAL-KBR384ONEGOV3,Chicken Palak KBR-384 ONEGO V3,Matched to recipe upload catalog
mapped,JUNIOR MESS NEW-2026,general,junior,junior,19,FRIDAY,2026-09-04,lunch,CHICKEN BIRYANI,RCP-025-CHICKENBIR-KBR384ONEGOV3,Chicken Biryani KBR-384 ONEGO V3,Matched to recipe upload catalog
mapped,JUNIOR MESS NEW-2026,general,junior,junior,19,FRIDAY,2026-09-04,lunch,MUTTON BIRYANI,RCP-055-MUTTONBIRY-KBR384ONEGOV3,Mutton Biryani KBR-384 ONEGO V3,Matched to recipe upload catalog
mapped,JUNIOR MESS NEW-2026,general,junior,junior,20,SATURDAY,2026-09-05,lunch,MIX VEGETABLE,RCP-101-MIXVEGETAB-KBR384ONEGOV3,Mix Vegetable Curry KBR-384 ONEGO V3,Matched to recipe upload catalog
mapped,JUNIOR MESS NEW-2026,general,junior,junior,20,TUESDAY,2026-09-01,lunch,ALO GOBI,RCP-094-ALOOGOBI-KBR384ONEGOV3,ALOO GOBI KBR-384 ONEGO V3,Matched to recipe upload catalog
mapped,JUNIOR MESS NEW-2026,general,junior,junior,20,WEDNESDAY,2026-09-02,lunch,ALO PALAK,RCP-035-CHICKENPAL-KBR384ONEGOV3,Chicken Palak KBR-384 ONEGO V3,Matched to recipe upload catalog
mapped,JUNIOR MESS NEW-2026,general,junior,junior,20,THURSDAY,2026-09-03,lunch,CUT GREEN BEAN,RCP-099-GREENBEANS-KBR384ONEGOV3,Green Beans KBR-384 ONEGO V3,Matched to recipe upload catalog
mapped,JUNIOR MESS NEW-2026,general,junior,junior,20,FRIDAY,2026-09-04,lunch,RAITA,RCP-083-RAITA-KBR384ONEGOV3,Raita KBR-384 ONEGO V3,Matched to recipe upload catalog
mapped,JUNIOR MESS NEW-2026,general,junior,junior,21,SATURDAY,2026-09-05,lunch,DAAL CHANA,RCP-007-DALCHANAFR-KBR384ONEGOV3,Dal Chana Fry (Breakfast Items 1) KBR-384 ONEGO V3,Matched to recipe upload catalog
mapped,JUNIOR MESS NEW-2026,general,junior,junior,21,TUESDAY,2026-09-01,lunch,DAAL MASOOR,RCP-008-DALMASOOR-KBR384ONEGOV3,Dal Masoor (Breakfast Items 1) KBR-384 ONEGO V3,Matched to recipe upload catalog
mapped,JUNIOR MESS NEW-2026,general,junior,junior,21,WEDNESDAY,2026-09-02,lunch,DAAL BROWN LENTAL,RCP-043-DALMAKHNI-KBR384ONEGOV3,Dal Makhni KBR-384 ONEGO V3,Matched to recipe upload catalog
mapped,JUNIOR MESS NEW-2026,general,junior,junior,21,THURSDAY,2026-09-03,lunch,CHICK PEAS ( Chana),RCP-040-CHICKPEASM-KBR384ONEGOV3,Chickpeas Masala KBR-384 ONEGO V3,Matched to recipe upload catalog
mapped,JUNIOR MESS NEW-2026,general,junior,junior,21,FRIDAY,2026-09-04,lunch,DHAL MASOOR,RCP-008-DALMASOOR-KBR384ONEGOV3,Dal Masoor (Breakfast Items 1) KBR-384 ONEGO V3,Matched to recipe upload catalog
mapped,JUNIOR MESS NEW-2026,general,junior,junior,22,SATURDAY,2026-09-05,lunch,GREEN SALAD,RCP-081-GREENSALAD-KBR384ONEGOV3,Green Salad Mix KBR-384 ONEGO V3,Matched to recipe upload catalog
mapped,JUNIOR MESS NEW-2026,general,junior,junior,22,TUESDAY,2026-09-01,lunch,GREEN SALAD,RCP-081-GREENSALAD-KBR384ONEGOV3,Green Salad Mix KBR-384 ONEGO V3,Matched to recipe upload catalog
mapped,JUNIOR MESS NEW-2026,general,junior,junior,22,WEDNESDAY,2026-09-02,lunch,GREEN SALAD,RCP-081-GREENSALAD-KBR384ONEGOV3,Green Salad Mix KBR-384 ONEGO V3,Matched to recipe upload catalog
mapped,JUNIOR MESS NEW-2026,general,junior,junior,22,THURSDAY,2026-09-03,lunch,GREEN SALAD,RCP-081-GREENSALAD-KBR384ONEGOV3,Green Salad Mix KBR-384 ONEGO V3,Matched to recipe upload catalog
mapped,JUNIOR MESS NEW-2026,general,junior,junior,22,FRIDAY,2026-09-04,lunch,RAITA,RCP-083-RAITA-KBR384ONEGOV3,Raita KBR-384 ONEGO V3,Matched to recipe upload catalog
mapped,JUNIOR MESS NEW-2026,general,junior,junior,23,SATURDAY,2026-09-05,lunch,RICE,RCP-076-WHITERICE-KBR384ONEGOV3,White Rice KBR-384 ONEGO V3,Matched to recipe upload catalog
mapped,JUNIOR MESS NEW-2026,general,junior,junior,23,TUESDAY,2026-09-01,lunch,RICE,RCP-076-WHITERICE-KBR384ONEGOV3,White Rice KBR-384 ONEGO V3,Matched to recipe upload catalog
mapped,JUNIOR MESS NEW-2026,general,junior,junior,23,WEDNESDAY,2026-09-02,lunch,RICE,RCP-076-WHITERICE-KBR384ONEGOV3,White Rice KBR-384 ONEGO V3,Matched to recipe upload catalog
mapped,JUNIOR MESS NEW-2026,general,junior,junior,23,THURSDAY,2026-09-03,lunch,RICE,RCP-076-WHITERICE-KBR384ONEGOV3,White Rice KBR-384 ONEGO V3,Matched to recipe upload catalog
mapped,JUNIOR MESS NEW-2026,general,junior,junior,23,FRIDAY,2026-09-04,lunch,RICE,RCP-076-WHITERICE-KBR384ONEGOV3,White Rice KBR-384 ONEGO V3,Matched to recipe upload catalog
skipped,JUNIOR MESS NEW-2026,general,junior,junior,24,SATURDAY,2026-09-05,lunch,ARABIC BREAD,,,Support/non-recipe item
skipped,JUNIOR MESS NEW-2026,general,junior,junior,24,TUESDAY,2026-09-01,lunch,ARABIC BREAD,,,Support/non-recipe item
skipped,JUNIOR MESS NEW-2026,general,junior,junior,24,WEDNESDAY,2026-09-02,lunch,ARABIC BREAD,,,Support/non-recipe item
skipped,JUNIOR MESS NEW-2026,general,junior,junior,24,THURSDAY,2026-09-03,lunch,ARABIC BREAD,,,Support/non-recipe item
skipped,JUNIOR MESS NEW-2026,general,junior,junior,24,FRIDAY,2026-09-04,lunch,ARABIC BREAD,,,Support/non-recipe item
mapped,JUNIOR MESS NEW-2026,general,junior,junior,25,SATURDAY,2026-09-05,lunch,TANG JUICE,RCP-001-CLASSICCOF-KBR384ONEGOV3,CLASSIC COFFEE & TANG KBR-384 ONEGO V3,Matched to recipe upload catalog
mapped,JUNIOR MESS NEW-2026,general,junior,junior,25,TUESDAY,2026-09-01,lunch,TANG JUICE,RCP-001-CLASSICCOF-KBR384ONEGOV3,CLASSIC COFFEE & TANG KBR-384 ONEGO V3,Matched to recipe upload catalog
mapped,JUNIOR MESS NEW-2026,general,junior,junior,25,WEDNESDAY,2026-09-02,lunch,TANG JUICE,RCP-001-CLASSICCOF-KBR384ONEGOV3,CLASSIC COFFEE & TANG KBR-384 ONEGO V3,Matched to recipe upload catalog
mapped,JUNIOR MESS NEW-2026,general,junior,junior,25,THURSDAY,2026-09-03,lunch,TANG JUICE,RCP-001-CLASSICCOF-KBR384ONEGOV3,CLASSIC COFFEE & TANG KBR-384 ONEGO V3,Matched to recipe upload catalog
mapped,JUNIOR MESS NEW-2026,general,junior,junior,25,FRIDAY,2026-09-04,lunch,TANG JUICE,RCP-001-CLASSICCOF-KBR384ONEGOV3,CLASSIC COFFEE & TANG KBR-384 ONEGO V3,Matched to recipe upload catalog
mapped,JUNIOR MESS NEW-2026,general,junior,junior,26,SATURDAY,2026-09-05,lunch,FRUIT,RCP-003-FRUITSALAD-KBR384ONEGOV3,FRUIT SALAD KBR-384 ONEGO V3,Matched to recipe upload catalog
skipped,JUNIOR MESS NEW-2026,general,junior,junior,26,TUESDAY,2026-09-01,lunch,SMALL MILK,,,Support/non-recipe item
mapped,JUNIOR MESS NEW-2026,general,junior,junior,26,WEDNESDAY,2026-09-02,lunch,FRUIT,RCP-003-FRUITSALAD-KBR384ONEGOV3,FRUIT SALAD KBR-384 ONEGO V3,Matched to recipe upload catalog
skipped,JUNIOR MESS NEW-2026,general,junior,junior,26,THURSDAY,2026-09-03,lunch,SMALL MILK,,,Support/non-recipe item
skipped,JUNIOR MESS NEW-2026,general,junior,junior,26,FRIDAY,2026-09-04,lunch,SOFT DRINK,,,Support/non-recipe item
mapped,JUNIOR MESS NEW-2026,general,junior,junior,27,SATURDAY,2026-09-05,lunch,TEA/ COFFEE/ MILK,RCP-001-CLASSICCOF-KBR384ONEGOV3,CLASSIC COFFEE & TANG KBR-384 ONEGO V3,Matched to recipe upload catalog
mapped,JUNIOR MESS NEW-2026,general,junior,junior,27,TUESDAY,2026-09-01,lunch,TEA/ COFFEE/ MILK,RCP-001-CLASSICCOF-KBR384ONEGOV3,CLASSIC COFFEE & TANG KBR-384 ONEGO V3,Matched to recipe upload catalog
mapped,JUNIOR MESS NEW-2026,general,junior,junior,27,WEDNESDAY,2026-09-02,lunch,TEA/ COFFEE/ MILK,RCP-001-CLASSICCOF-KBR384ONEGOV3,CLASSIC COFFEE & TANG KBR-384 ONEGO V3,Matched to recipe upload catalog
mapped,JUNIOR MESS NEW-2026,general,junior,junior,27,THURSDAY,2026-09-03,lunch,TEA/ COFFEE/ MILK,RCP-001-CLASSICCOF-KBR384ONEGOV3,CLASSIC COFFEE & TANG KBR-384 ONEGO V3,Matched to recipe upload catalog
mapped,JUNIOR MESS NEW-2026,general,junior,junior,27,FRIDAY,2026-09-04,lunch,TEA/ COFFEE/ MILK,RCP-001-CLASSICCOF-KBR384ONEGOV3,CLASSIC COFFEE & TANG KBR-384 ONEGO V3,Matched to recipe upload catalog
mapped,JUNIOR MESS NEW-2026,general,junior,junior,32,SATURDAY,2026-09-05,dinner,EGG CURRY,RCP-021-EGGCURRY-KBR384ONEGOV3,Egg Curry KBR-384 ONEGO V3,Matched to recipe upload catalog
mapped,JUNIOR MESS NEW-2026,general,junior,junior,32,TUESDAY,2026-09-01,dinner,MUTTON CURRY,RCP-056-MUTTONCURR-KBR384ONEGOV3,Mutton Curry KBR-384 ONEGO V3,Matched to recipe upload catalog
mapped,JUNIOR MESS NEW-2026,general,junior,junior,32,WEDNESDAY,2026-09-02,dinner,CHICKEN HALEEM,RCP-030-CHICKENHAL-KBR384ONEGOV3,Chicken Haleem KBR-384 ONEGO V3,Matched to recipe upload catalog
mapped,JUNIOR MESS NEW-2026,general,junior,junior,32,THURSDAY,2026-09-03,dinner,FISH CURRY,RCP-051-FISHCURRY-KBR384ONEGOV3,Fish Curry KBR-384 ONEGO V3,Matched to recipe upload catalog
mapped,JUNIOR MESS NEW-2026,general,junior,junior,32,FRIDAY,2026-09-04,dinner,CHICKEN CURRY,RCP-028-CHICKENCUR-KBR384ONEGOV3,Chicken Curry KBR-384 ONEGO V3,Matched to recipe upload catalog
mapped,JUNIOR MESS NEW-2026,general,junior,junior,33,SATURDAY,2026-09-05,dinner,LONG MERROW,RCP-100-LONEMARROW-KBR384ONEGOV3,LONE MARROW POTATO SWEET PEPPER KBR-384 ONEGO V3,Matched to recipe upload catalog
mapped,JUNIOR MESS NEW-2026,general,junior,junior,33,TUESDAY,2026-09-01,dinner,LONG MARROW,RCP-100-LONEMARROW-KBR384ONEGOV3,LONE MARROW POTATO SWEET PEPPER KBR-384 ONEGO V3,Matched to recipe upload catalog
mapped,JUNIOR MESS NEW-2026,general,junior,junior,33,WEDNESDAY,2026-09-02,dinner,SMALL MARROW,RCP-100-LONEMARROW-KBR384ONEGOV3,LONE MARROW POTATO SWEET PEPPER KBR-384 ONEGO V3,Matched to recipe upload catalog
mapped,JUNIOR MESS NEW-2026,general,junior,junior,33,THURSDAY,2026-09-03,dinner,OKRA,RCP-092-ACHARIOKRA-KBR384ONEGOV3,Achari Okra KBR-384 ONEGO V3,Matched to recipe upload catalog
mapped,JUNIOR MESS NEW-2026,general,junior,junior,33,FRIDAY,2026-09-04,dinner,CURRY PAKURA,RCP-098-DAHIKARIWI-KBR384ONEGOV3,Dahi Kari with Pakora KBR-384 ONEGO V3,Matched to recipe upload catalog
mapped,JUNIOR MESS NEW-2026,general,junior,junior,33,FRIDAY,2026-09-04,dinner,ALO PALAK,RCP-035-CHICKENPAL-KBR384ONEGOV3,Chicken Palak KBR-384 ONEGO V3,Matched to recipe upload catalog
mapped,JUNIOR MESS NEW-2026,general,junior,junior,34,SATURDAY,2026-09-05,dinner,DAAL MOONG,RCP-049-DALLMONGO-KBR384ONEGOV3,Dall Mongo KBR-384 ONEGO V3,Matched to recipe upload catalog
mapped,JUNIOR MESS NEW-2026,general,junior,junior,34,TUESDAY,2026-09-01,dinner,DALL MASH,RCP-048-DALLMASH-KBR384ONEGOV3,Dall Mash KBR-384 ONEGO V3,Matched to recipe upload catalog
skipped,JUNIOR MESS NEW-2026,general,junior,junior,34,WEDNESDAY,2026-09-02,dinner,-,,,Support/non-recipe item
mapped,JUNIOR MESS NEW-2026,general,junior,junior,34,THURSDAY,2026-09-03,dinner,WHITE BEANS,RCP-041-DAALLOBIA-KBR384ONEGOV3,Daal Lobia KBR-384 ONEGO V3,Matched to recipe upload catalog
mapped,JUNIOR MESS NEW-2026,general,junior,junior,34,FRIDAY,2026-09-04,dinner,DAAL CHANA,RCP-007-DALCHANAFR-KBR384ONEGOV3,Dal Chana Fry (Breakfast Items 1) KBR-384 ONEGO V3,Matched to recipe upload catalog
mapped,JUNIOR MESS NEW-2026,general,junior,junior,35,SATURDAY,2026-09-05,dinner,GREEN SALAD,RCP-081-GREENSALAD-KBR384ONEGOV3,Green Salad Mix KBR-384 ONEGO V3,Matched to recipe upload catalog
mapped,JUNIOR MESS NEW-2026,general,junior,junior,35,TUESDAY,2026-09-01,dinner,GREEN SALAD,RCP-081-GREENSALAD-KBR384ONEGOV3,Green Salad Mix KBR-384 ONEGO V3,Matched to recipe upload catalog
mapped,JUNIOR MESS NEW-2026,general,junior,junior,35,WEDNESDAY,2026-09-02,dinner,GREEN SALAD,RCP-081-GREENSALAD-KBR384ONEGOV3,Green Salad Mix KBR-384 ONEGO V3,Matched to recipe upload catalog
mapped,JUNIOR MESS NEW-2026,general,junior,junior,35,THURSDAY,2026-09-03,dinner,GREEN SALAD,RCP-081-GREENSALAD-KBR384ONEGOV3,Green Salad Mix KBR-384 ONEGO V3,Matched to recipe upload catalog
mapped,JUNIOR MESS NEW-2026,general,junior,junior,35,FRIDAY,2026-09-04,dinner,GREEN SALAD,RCP-081-GREENSALAD-KBR384ONEGOV3,Green Salad Mix KBR-384 ONEGO V3,Matched to recipe upload catalog
mapped,JUNIOR MESS NEW-2026,general,junior,junior,36,SATURDAY,2026-09-05,dinner,RICE,RCP-076-WHITERICE-KBR384ONEGOV3,White Rice KBR-384 ONEGO V3,Matched to recipe upload catalog
mapped,JUNIOR MESS NEW-2026,general,junior,junior,36,TUESDAY,2026-09-01,dinner,RICE,RCP-076-WHITERICE-KBR384ONEGOV3,White Rice KBR-384 ONEGO V3,Matched to recipe upload catalog
mapped,JUNIOR MESS NEW-2026,general,junior,junior,36,WEDNESDAY,2026-09-02,dinner,RICE,RCP-076-WHITERICE-KBR384ONEGOV3,White Rice KBR-384 ONEGO V3,Matched to recipe upload catalog
mapped,JUNIOR MESS NEW-2026,general,junior,junior,36,THURSDAY,2026-09-03,dinner,RICE,RCP-076-WHITERICE-KBR384ONEGOV3,White Rice KBR-384 ONEGO V3,Matched to recipe upload catalog
mapped,JUNIOR MESS NEW-2026,general,junior,junior,36,FRIDAY,2026-09-04,dinner,RICE,RCP-076-WHITERICE-KBR384ONEGOV3,White Rice KBR-384 ONEGO V3,Matched to recipe upload catalog
skipped,JUNIOR MESS NEW-2026,general,junior,junior,37,SATURDAY,2026-09-05,dinner,ARABIC BREAD,,,Support/non-recipe item
skipped,JUNIOR MESS NEW-2026,general,junior,junior,37,TUESDAY,2026-09-01,dinner,ARABIC BREAD,,,Support/non-recipe item
skipped,JUNIOR MESS NEW-2026,general,junior,junior,37,WEDNESDAY,2026-09-02,dinner,ARABIC BREAD,,,Support/non-recipe item
skipped,JUNIOR MESS NEW-2026,general,junior,junior,37,THURSDAY,2026-09-03,dinner,ARABIC BREAD,,,Support/non-recipe item
skipped,JUNIOR MESS NEW-2026,general,junior,junior,37,FRIDAY,2026-09-04,dinner,ARABIC BREAD,,,Support/non-recipe item
mapped,JUNIOR MESS NEW-2026,general,junior,junior,38,SATURDAY,2026-09-05,dinner,TEA/ COFFEE/ MILK,RCP-001-CLASSICCOF-KBR384ONEGOV3,CLASSIC COFFEE & TANG KBR-384 ONEGO V3,Matched to recipe upload catalog
mapped,JUNIOR MESS NEW-2026,general,junior,junior,38,TUESDAY,2026-09-01,dinner,TEA/ COFFEE/ MILK,RCP-001-CLASSICCOF-KBR384ONEGOV3,CLASSIC COFFEE & TANG KBR-384 ONEGO V3,Matched to recipe upload catalog
mapped,JUNIOR MESS NEW-2026,general,junior,junior,38,WEDNESDAY,2026-09-02,dinner,TEA/ COFFEE/ MILK,RCP-001-CLASSICCOF-KBR384ONEGOV3,CLASSIC COFFEE & TANG KBR-384 ONEGO V3,Matched to recipe upload catalog
mapped,JUNIOR MESS NEW-2026,general,junior,junior,38,THURSDAY,2026-09-03,dinner,TEA/ COFFEE/ MILK,RCP-001-CLASSICCOF-KBR384ONEGOV3,CLASSIC COFFEE & TANG KBR-384 ONEGO V3,Matched to recipe upload catalog
mapped,JUNIOR MESS NEW-2026,general,junior,junior,38,FRIDAY,2026-09-04,dinner,TEA/ COFFEE/ MILK,RCP-001-CLASSICCOF-KBR384ONEGOV3,CLASSIC COFFEE & TANG KBR-384 ONEGO V3,Matched to recipe upload catalog
skipped,JUNIOR MESS NEW-2026,general,junior,junior,41,SATURDAY,2026-09-05,dinner,NOTE: THE MENU CAN BE CHANGED WITHOUT NOTIFICATION DUE TO NON AVAILABILITY OF MATERIALS.,,,Workbook footer/non-menu text
skipped,JUNIOR MESS NEW-2026,general,junior,junior,44,THURSDAY,2026-09-03,dinner,APPROVED BY --------------------,,,Workbook footer/non-menu text
mapped,FILPINO,philippines,senior,senior,5,SATURDAY,2026-09-05,breakfast,BREAK FAST,RCP-006-CHANAMASAL-KBR384ONEGOV3,Chana Masala KBR-384 ONEGO V3,Matched to recipe upload catalog
mapped,FILPINO,philippines,junior,senior,5,SATURDAY,2026-09-05,breakfast,BREAK FAST,RCP-006-CHANAMASAL-KBR384ONEGOV3,Chana Masala KBR-384 ONEGO V3,Matched to recipe upload catalog
mapped,FILPINO,philippines,labor,senior,5,SATURDAY,2026-09-05,breakfast,BREAK FAST,RCP-006-CHANAMASAL-KBR384ONEGOV3,Chana Masala KBR-384 ONEGO V3,Matched to recipe upload catalog
mapped,FILPINO,philippines,senior,senior,6,SATURDAY,2026-09-05,breakfast,SPAGHETTI,PH-020-SPAGHETTIPHI,SPAGHETTI PHILIPPINES Filipino KBR-384 1 Serving,Matched to recipe upload catalog
mapped,FILPINO,philippines,junior,senior,6,SATURDAY,2026-09-05,breakfast,SPAGHETTI,PH-020-SPAGHETTIPHI,SPAGHETTI PHILIPPINES Filipino KBR-384 1 Serving,Matched to recipe upload catalog
mapped,FILPINO,philippines,labor,senior,6,SATURDAY,2026-09-05,breakfast,SPAGHETTI,PH-020-SPAGHETTIPHI,SPAGHETTI PHILIPPINES Filipino KBR-384 1 Serving,Matched to recipe upload catalog
mapped,FILPINO,philippines,senior,senior,6,TUESDAY,2026-09-01,breakfast,SARDINES,PH-021-SARDINEPHILI,Sardine Philippines Filipino KBR-384 1 Serving,Matched to recipe upload catalog
mapped,FILPINO,philippines,junior,senior,6,TUESDAY,2026-09-01,breakfast,SARDINES,PH-021-SARDINEPHILI,Sardine Philippines Filipino KBR-384 1 Serving,Matched to recipe upload catalog
mapped,FILPINO,philippines,labor,senior,6,TUESDAY,2026-09-01,breakfast,SARDINES,PH-021-SARDINEPHILI,Sardine Philippines Filipino KBR-384 1 Serving,Matched to recipe upload catalog
mapped,FILPINO,philippines,senior,senior,6,WEDNESDAY,2026-09-02,breakfast,SCRAMBLED EGGS,RCP-019-SCRAMBLEDE-KBR384ONEGOV3,Scrambled Eggs KBR-384 ONEGO V3,Matched to recipe upload catalog
mapped,FILPINO,philippines,junior,senior,6,WEDNESDAY,2026-09-02,breakfast,SCRAMBLED EGGS,RCP-019-SCRAMBLEDE-KBR384ONEGOV3,Scrambled Eggs KBR-384 ONEGO V3,Matched to recipe upload catalog
mapped,FILPINO,philippines,labor,senior,6,WEDNESDAY,2026-09-02,breakfast,SCRAMBLED EGGS,RCP-019-SCRAMBLEDE-KBR384ONEGOV3,Scrambled Eggs KBR-384 ONEGO V3,Matched to recipe upload catalog
mapped,FILPINO,philippines,senior,senior,6,THURSDAY,2026-09-03,breakfast,TUNA,RCP-006-CHANAMASAL-KBR384ONEGOV3,Chana Masala KBR-384 ONEGO V3,Matched to recipe upload catalog
mapped,FILPINO,philippines,junior,senior,6,THURSDAY,2026-09-03,breakfast,TUNA,RCP-006-CHANAMASAL-KBR384ONEGOV3,Chana Masala KBR-384 ONEGO V3,Matched to recipe upload catalog
mapped,FILPINO,philippines,labor,senior,6,THURSDAY,2026-09-03,breakfast,TUNA,RCP-006-CHANAMASAL-KBR384ONEGOV3,Chana Masala KBR-384 ONEGO V3,Matched to recipe upload catalog
mapped,FILPINO,philippines,senior,senior,6,FRIDAY,2026-09-04,breakfast,CHICKEN LUNCHION MEAT,PH-003-CHLUNCHEONCH,Ch.Luncheon Chicken / Beef Philippines Filipino KBR-384 1 Serving,Matched to recipe upload catalog
mapped,FILPINO,philippines,junior,senior,6,FRIDAY,2026-09-04,breakfast,CHICKEN LUNCHION MEAT,PH-003-CHLUNCHEONCH,Ch.Luncheon Chicken / Beef Philippines Filipino KBR-384 1 Serving,Matched to recipe upload catalog
mapped,FILPINO,philippines,labor,senior,6,FRIDAY,2026-09-04,breakfast,CHICKEN LUNCHION MEAT,PH-003-CHLUNCHEONCH,Ch.Luncheon Chicken / Beef Philippines Filipino KBR-384 1 Serving,Matched to recipe upload catalog
mapped,FILPINO,philippines,senior,senior,7,SATURDAY,2026-09-05,breakfast,BOILED EGGS,RCP-011-BOILEDEGGS-KBR384ONEGOV3,Boiled Eggs KBR-384 ONEGO V3,Matched to recipe upload catalog
mapped,FILPINO,philippines,junior,senior,7,SATURDAY,2026-09-05,breakfast,BOILED EGGS,RCP-011-BOILEDEGGS-KBR384ONEGOV3,Boiled Eggs KBR-384 ONEGO V3,Matched to recipe upload catalog
mapped,FILPINO,philippines,labor,senior,7,SATURDAY,2026-09-05,breakfast,BOILED EGGS,RCP-011-BOILEDEGGS-KBR384ONEGOV3,Boiled Eggs KBR-384 ONEGO V3,Matched to recipe upload catalog
mapped,FILPINO,philippines,senior,senior,7,TUESDAY,2026-09-01,breakfast,BOILED EGGS,RCP-011-BOILEDEGGS-KBR384ONEGOV3,Boiled Eggs KBR-384 ONEGO V3,Matched to recipe upload catalog
mapped,FILPINO,philippines,junior,senior,7,TUESDAY,2026-09-01,breakfast,BOILED EGGS,RCP-011-BOILEDEGGS-KBR384ONEGOV3,Boiled Eggs KBR-384 ONEGO V3,Matched to recipe upload catalog
mapped,FILPINO,philippines,labor,senior,7,TUESDAY,2026-09-01,breakfast,BOILED EGGS,RCP-011-BOILEDEGGS-KBR384ONEGOV3,Boiled Eggs KBR-384 ONEGO V3,Matched to recipe upload catalog
mapped,FILPINO,philippines,senior,senior,7,WEDNESDAY,2026-09-02,breakfast,BOILED EGGS,RCP-011-BOILEDEGGS-KBR384ONEGOV3,Boiled Eggs KBR-384 ONEGO V3,Matched to recipe upload catalog
